Year,State,CoC Name,Org Name,Program Name,Program Type,Award Amount
2016,NY,NY-503 - Albany City and County CoC,Homeless and Travelers Aid Society (HATAS),CoC,NY-503 – REN – Pathways II (2016),390419
2016,NY,"NY-604 - Yonkers, Mount Vernon/Westchester County CoC",HOPE Community Services - New York,CoC,NY-604 – REN – CNR Rehousing Initiative,256614
2016,NY,NY-503 - Albany City and County CoC,Hope House - New York,CoC,NY-503 – REN – Permanent Supportive Housing Program-HH2016,172123
2016,NY,NY-600 - New York City CoC,Housing + Solutions,CoC,NY-600 – REN – Freya House,244992
2016,NY,NY-600 - New York City CoC,Housing + Solutions,CoC,NY-600 – REN – Housing + Solutions S+C,247778
2016,NY,NY-600 - New York City CoC,Housing + Solutions,CoC,NY-600 – REN – Grace House,435571
2016,NY,NY-600 - New York City CoC,Housing + Solutions,CoC,NY-600 – REN – Athena House,758447
2016,NY,NY-600 - New York City CoC,Housing + Solutions,CoC,NY-600 – NEW – Sankofa House,777034
2016,NY,"NY-508 - Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC","Housing Council at Pathstone, The",CoC,NY-508 – NEW – GOW RRH 2016 Program,87813
2016,NY,NY-504 - Cattaraugus County CoC,Housing Options Made Easy,CoC,NY-504 – REN – Catt. Permanent Housing for Individuals with Mental Illness,150831
2016,NY,"NY-508 - Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",Housing Options Made Easy,CoC,NY-508 – REN – Erie Permanent Housing for Individuals with Mental Illness,205201
2016,NY,"NY-514 - Jamestown, Dunkirk/Chautauqua County CoC",Housing Options Made Easy,CoC,NY-514 – REN – Chaut. Permanent Housing for Individuals with Mental Illness,93853
2016,NY,NY-600 - New York City CoC,Housing Works - New York,CoC,NY-600 – REN – Staten Island Scattered Site Housing Program,307727
2016,NY,NY-600 - New York City CoC,Housing Works - New York,CoC,NY-600 – REN – HUD Jefferson,356060
2016,NY,NY-600 - New York City CoC,Housing Works - New York,CoC,NY-600 – REN – East 9th Street Residence,379534
2016,NY,NY-600 - New York City CoC,Housing Works - New York,CoC,NY-600 – REN – Stand Up Harlem Housing Program,412164
2016,NY,NY-600 - New York City CoC,Housing Works - New York,CoC,NY-600 – REN – East New York Residence Program,512120
2016,NY,NY-601 - Poughkeepsie/Dutchess County CoC,Hudson River Housing,CoC,NY-601 – REN – HRH Noxon Street Housing,28165
2016,NY,NY-601 - Poughkeepsie/Dutchess County CoC,Hudson River Housing,CoC,NY-601 – REN – HRH River Haven Transitional Living,41079
2016,NY,NY-601 - Poughkeepsie/Dutchess County CoC,Hudson River Housing,CoC,NY-601 – REN – HRH Garden Street Housing,52272
2016,NY,NY-601 - Poughkeepsie/Dutchess County CoC,Hudson River Housing,CoC,NY-601 – REN – HRH Hillcrest House,141619
2016,NY,NY-601 - Poughkeepsie/Dutchess County CoC,Hudson River Housing,CoC,NY-601 – REN – HRH COACH,148419
2016,NY,NY-510 - Ithaca/Tompkins County CoC,Human Services Coalition of Tompkins County,CoC,NY-510 – PLN – NY-510 CoC Planning Application 2016,11262
2016,NY,"NY-602 - Newburgh, Middletown/Orange County CoC",Independent Living,CoC,NY-602 – REN – Project Independence II,33327
2016,NY,"NY-602 - Newburgh, Middletown/Orange County CoC",Independent Living,CoC,NY-602 – REN – Project Independence,139563
2016,NY,NY-600 - New York City CoC,Institute for Community Living,CoC,NY-600 – REN – Cathedral Condos,29081
2016,NY,NY-600 - New York City CoC,Institute for Community Living,CoC,NY-600 – REN – Flatbush Avenue Residence,133110
2016,NY,NY-600 - New York City CoC,Institute for Community Living,CoC,NY-600 – REN – Lewis Ave Residence,133111
2016,NY,NY-600 - New York City CoC,Institute for Community Living,CoC,"NY-600 – REN – Integrated Permanent Housing, Support Services, Employment Program",190420
2016,NY,NY-600 - New York City CoC,Institute for Community Living,CoC,NY-600 – REN – Stepping Stone Residence Nevins Street CRO,238311
2016,NY,NY-600 - New York City CoC,Institute for Community Living,CoC,NY-600 – REN – Lawton Street Residence,253984
2016,NY,NY-600 - New York City CoC,Institute for Community Living,CoC,NY-600 – REN – Emerson Family Development Center,389745
2016,NY,NY-600 - New York City CoC,Institute for Community Living,CoC,NY-600 – REN – Shelter + Care '95,462508
2016,NY,NY-600 - New York City CoC,Institute for Community Living,CoC,NY-600 – REN – Shelter + Care '94,633014
2016,NY,NY-600 - New York City CoC,Institute for Community Living,CoC,NY-600 – REN – Emerson Family Supported,748629
2016,NY,"NY-501 - Elmira/Steuben, Allegany, Livingston, Chemung, Schuyler Counties CoC",Institute for Human Services (IHS) - New York,CoC,NY-501 – PLN – FY 2016 Planning Grant NY 501,44300
2016,NY,NY-503 - Albany City and County CoC,Interfaith Partnership for the Homeless,CoC,NY-503 – REN – Interfaith's Hope Through Housing,60163
2016,NY,NY-503 - Albany City and County CoC,Interfaith Partnership for the Homeless,CoC,NY-503 – REN – Sheridan Ave Housing Project II,65434
2016,NY,NY-503 - Albany City and County CoC,Interfaith Partnership for the Homeless,CoC,NY-503 – REN – Sheridan Ave Housing Project,122897
2016,NY,NY-503 - Albany City and County CoC,Interfaith Partnership for the Homeless,CoC,"NY-503 – REN – IPH, HATAS, St. Catherine's Collaborative",400304
2016,NY,NY-600 - New York City CoC,J-CAP,CoC,NY-600 – REN – Shelter Plus Renewal Project,178223
2016,NY,"NY-522 - Jefferson, Lewis, Saint Lawrence Counties CoC","Jefferson County, NY",CoC,NY-522 – REN – Jefferson County Chronic Homeless Housing Program,90579
2016,NY,"NY-522 - Jefferson, Lewis, Saint Lawrence Counties CoC","Jefferson County, NY",CoC,NY-522 – REN – Jefferson County Transitional Housing Program Renewal,644117
2016,NY,NY-600 - New York City CoC,Jericho Project,CoC,NY-600 – REN – Loring Place Vocational Education,50618
2016,NY,NY-600 - New York City CoC,Jericho Project,CoC,NY-600 – REN – Rapid Rehousing,1334837
2016,NY,NY-600 - New York City CoC,Jewish Board of Family and Children's Services,CoC,NY-600 – REN – Kingsbridge CR/SRO,273608
2016,NY,NY-600 - New York City CoC,Jewish Board of Family and Children's Services,CoC,NY-600 – REN – Bryce House,288901
2016,NY,NY-600 - New York City CoC,Jewish Board of Family and Children's Services,CoC,NY-600 – REN – Maple House CR/SRO,460780
2016,NY,NY-600 - New York City CoC,Jewish Board of Family and Children's Services,CoC,NY-600 – REN – Burnside Community Residence,594066
2016,NY,NY-600 - New York City CoC,Jewish Board of Family and Children's Services,CoC,NY-600 – REN – 124th Street CR/SRO,620029
2016,NY,NY-600 - New York City CoC,Jewish Board of Family and Children's Services,CoC,NY-600 – REN – White Plains Road CR/SRO,653926
2016,NY,NY-600 - New York City CoC,Jewish Board of Family and Children's Services,CoC,NY-600 – REN – Bronx Permanent Housing,830177
2016,NY,"NY-518 - Utica, Rome/Oneida, Madison Counties CoC",John Bosco House,CoC,NY-518 – REN – John Bosco House NY518 COC Registration FY2016,20400
2016,NY,"NY-518 - Utica, Rome/Oneida, Madison Counties CoC",Johnson Park Center,CoC,NY-518 – REN – JPA IV - FY2016,108468
2016,NY,"NY-518 - Utica, Rome/Oneida, Madison Counties CoC",Johnson Park Center,CoC,NY-518 – REN – JPA 5 - FY2016,109319
2016,NY,NY-512 - Troy/Rensselaer County CoC,Joseph's House and Shelter,CoC,NY-512 – NEW – Coordinated Entry (2016),26000
2016,NY,NY-512 - Troy/Rensselaer County CoC,Joseph's House and Shelter,CoC,NY-512 – REN – Homeless Outreach (2016),56548
2016,NY,NY-512 - Troy/Rensselaer County CoC,Joseph's House and Shelter,CoC,NY-512 – REN – Bert's Place (2016),105057
2016,NY,NY-512 - Troy/Rensselaer County CoC,Joseph's House and Shelter,CoC,NY-512 – REN – Bethune Program (2016),147063
2016,NY,NY-600 - New York City CoC,Kenmore Housing Development Fund Corporation,CoC,NY-600 – REN – Kenmore Hall,403056
2016,NY,"NY-518 - Utica, Rome/Oneida, Madison Counties CoC",Kids Oneida,CoC,NY-518 – REN – Evelyn's House,127176
2016,NY,NY-510 - Ithaca/Tompkins County CoC,Lakeview Mental Health Services,CoC,NY-510 – REN – Lakeview SRO Tompkins,33980
2016,NY,NY-600 - New York City CoC,Lantern Community Services/Organization,CoC,NY-600 – REN – Schafer Hall SHP,370169
2016,NY,NY-503 - Albany City and County CoC,Legal Aid Society of Northeastern New York,CoC,NY-503 – NEW – Legal Aid Rapid Rehousing for Families FY2016,87720
2016,NY,"NY-505 - Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",Liberty Resources,CoC,NY-505 – REN – Permanent Supportive Housing for Individuals,65891
2016,NY,"NY-505 - Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",Liberty Resources,CoC,NY-505 – REN – Permanent Supportive Housing for Individuals and Families,291213
2016,NY,"NY-604 - Yonkers, Mount Vernon/Westchester County CoC",Lifting Up Westchester,CoC,NY-604 – REN – Another Way Home,130387
2016,NY,"NY-603 - Nassau, Suffolk Counties CoC",Long Island Coalition for the Homeless,CoC,NY-603 – REN – LI Centralized Assessment 2016,59653
2016,NY,"NY-603 - Nassau, Suffolk Counties CoC",Long Island Coalition for the Homeless,CoC,NY-603 – REN – LI HMIS III 2016,259689
2016,NY,"NY-603 - Nassau, Suffolk Counties CoC",Long Island Coalition for the Homeless,CoC,NY-603 – PLN – COC Planning Project 2016,387895
2016,NY,NY-600 - New York City CoC,Lower Eastside Service Center,CoC,NY-600 – REN – Diversity Works 2016,305715
2016,NY,NY-600 - New York City CoC,Lower Eastside Service Center,CoC,NY-600 – REN – LESC House 2016,501474
2016,NY,"NY-508 - Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",Lt. Col. Matt Urban Human Services Center of WNY,CoC,NY-508 – REN – Matt Urban Hope Gardens,427273
2016,NY,"NY-508 - Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",Lt. Col. Matt Urban Human Services Center of WNY,CoC,NY-508 – REN – Matt Urban Rapid Rehousing,504537
2016,NY,"NY-508 - Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",Lt. Col. Matt Urban Human Services Center of WNY,CoC,NY-508 – REN – Matt Urban Housing First,767342
2016,NY,NY-600 - New York City CoC,Lutheran Social Services - New York,CoC,NY-600 – REN – Muhlenberg Residence,217055
2016,NY,NY-600 - New York City CoC,Lutheran Social Services - New York,CoC,NY-600 – REN – Community House,412189
2016,NY,"NY-519 - Columbia, Greene Counties CoC",Mental Health Association - Columbia-Greene Counties,CoC,"NY-519 – REN – FY 2016 PS1 Permanent Supportive Housing Project for Chronically Homeless, Mentally Ill 3",16801
2016,NY,"NY-519 - Columbia, Greene Counties CoC",Mental Health Association - Columbia-Greene Counties,CoC,"NY-519 – REN – FY 2016 PS2 Permanent Supportive Housing for Chronically Homeless, Mentally Ill",22874
2016,NY,"NY-519 - Columbia, Greene Counties CoC",Mental Health Association - Columbia-Greene Counties,CoC,"NY-519 – REN – FY 2016 P2S Permanent Supportive Housing Project for Chronically Homeless, Mentally Ill",31507
2016,NY,"NY-519 - Columbia, Greene Counties CoC",Mental Health Association - Columbia-Greene Counties,CoC,"NY-519 – REN – FY 2016 2PS Permanent SHP for Homeless, Mentally Ill",34461
2016,NY,"NY-519 - Columbia, Greene Counties CoC",Mental Health Association - Columbia-Greene Counties,CoC,"NY-519 – REN – FY 2016 Permanent Supportive Housing Project for Homeless, Mentally Ill",159897
2016,NY,"NY-520 - Franklin, Essex Counties CoC",Mental Health Association - Essex County,CoC,NY-520 – REN – 2016 PSHCH,26532
2016,NY,"NY-522 - Jefferson, Lewis, Saint Lawrence Counties CoC",Mental Health Association - Jefferson County,CoC,NY-522 – REN – Renewal Project Application FY2016,76047
2016,NY,"NY-603 - Nassau, Suffolk Counties CoC",Mental Health Association - Nassau County,CoC,NY-603 – REN – AHAL II,99100
2016,NY,"NY-603 - Nassau, Suffolk Counties CoC",Mental Health Association - Nassau County,CoC,NY-603 – REN – AHAL I,213784
2016,NY,"NY-602 - Newburgh, Middletown/Orange County CoC",Mental Health Association - Orange County,CoC,NY-602 – REN – Family Supportive Housing FY 2016,144307
2016,NY,"NY-602 - Newburgh, Middletown/Orange County CoC",Mental Health Association - Orange County,CoC,NY-602 – REN – Home To Stay FY 2016,261482
2016,NY,NY-507 - Schenectady City and County CoC,Mohawk Opportunities,CoC,NY-507 – REN – Permanent and Supported Housing (2016),63241
2016,NY,NY-507 - Schenectady City and County CoC,Mohawk Opportunities,CoC,NY-507 – REN – Permanent Housing for Chronically Homeless Persons (2016),82294
2016,NY,NY-507 - Schenectady City and County CoC,Mohawk Opportunities,CoC,NY-507 – REN – Supported Housing Program (2016),134631
2016,NY,"NY-603 - Nassau, Suffolk Counties CoC",MOMMAS,CoC,NY-603 – REN – Hernandez House,40748
2016,NY,"NY-604 - Yonkers, Mount Vernon/Westchester County CoC","Mount Vernon, NY",CoC,NY-604 – REN – CMV RA Vets,48076
2016,NY,"NY-604 - Yonkers, Mount Vernon/Westchester County CoC","Mount Vernon, NY",CoC,NY-604 – REN – CMV RA 04,79948
2016,NY,"NY-604 - Yonkers, Mount Vernon/Westchester County CoC","Mount Vernon, NY",CoC,NY-604 – REN – CMV RA 07,86842
2016,NY,"NY-604 - Yonkers, Mount Vernon/Westchester County CoC","Mount Vernon, NY",CoC,NY-604 – REN – CMV RA 05,208329
2016,NY,"NY-604 - Yonkers, Mount Vernon/Westchester County CoC","Mount Vernon, NY",CoC,NY-604 – REN – CMV RA 06,264737
2016,NY,"NY-604 - Yonkers, Mount Vernon/Westchester County CoC","Mount Vernon, NY",CoC,NY-604 – REN – Shallow Rent,351788
2016,NY,NY-507 - Schenectady City and County CoC,New Choices Recovery Center,CoC,NY-507 – REN – FY 2016 New Choices Recovery - 25 units,284179
2016,NY,NY-507 - Schenectady City and County CoC,New Choices Recovery Center,CoC,NY-507 – REN – FY 2016 New Choices Recovery - 34 units,380769
2016,NY,NY-600 - New York City CoC,New York,CoC,NY-600 – REN – OMH/Pibly 2016,345280
2016,NY,"NY-602 - Newburgh, Middletown/Orange County CoC",New York,CoC,NY-602 – REN – OMH/MHA Orange 2016,114920
2016,NY,"NY-603 - Nassau, Suffolk Counties CoC",New York,CoC,NY-603 – REN – OMH/Free 2016,103032
2016,NY,"NY-603 - Nassau, Suffolk Counties CoC",New York,CoC,NY-603 – REN – OMH/Central Nassau 2016,115471
2016,NY,"NY-603 - Nassau, Suffolk Counties CoC",New York,CoC,NY-603 – REN – OMH/HALI 2016,236601
2016,NY,"NY-603 - Nassau, Suffolk Counties CoC",New York,CoC,NY-603 – REN – OMH/SAIL 2 2016,301620
2016,NY,"NY-603 - Nassau, Suffolk Counties CoC",New York,CoC,NY-603 – REN – OMH/SAIL 3 2016,369007
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – Clinton Housing W. 42nd Street,215701
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – Chelsea Leaf North,280779
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – St. John's House II,291414
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – Wazobia House,326686
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – JHB Housing,402075
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – Dorothy McGowan,402075
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – Peter Jay Sharp Residence,427205
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – North Core Studios,427205
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – Ilene R. Smith Residence,427205
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – Warren Street Residence,427205
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – Lindenguild Hall,455692
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – Kingsbridge Terrace,464859
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – NCS Consolidated,466775
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – NEW – Stardom Hall,485737
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – Ehrlich Residence,502594
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – Grand Avenue Studios,524759
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – 290 East 3rd Street Residence,540288
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – Gibb Mansion,540288
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – Diversity Works,549673
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – Bronx Park East Residence,565418
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – Casa Renacer,577983
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – WSFSSH Consolidated,597007
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – NEW – Citileaf Chelsea South,614279
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – CCM Consolidated,624867
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – Gramercy Leaf,628242
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – Archie's Place,628242
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – Edith MacGuire Residence,691066
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – Odyssey House Haven,801562
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – Hunterfly Trace,832735
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – Rustin House,842792
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – Lenniger,844115
2016,NY,NY-600 - New York City CoC,"New York, NY",CoC,NY-600 – REN – VIP Consolidated,904668
